epoch_in_phase,loss_boundary,loss_full
144,0.0048586524091660975,0.6658684611320496
145,0.0047620025929063555,0.665885329246521
146,0.004688049457035959,0.6659066677093506
147,0.004756370931863785,0.6658874750137329
148,0.0046858582529239355,0.6658477783203125
149,0.004617018718272447,0.6658580303192139
150,0.004618853039573878,0.6659114956855774
151,0.00457741062855348,0.6659565567970276
152,0.004499927302822471,0.6659265160560608
153,0.004431572568137199,0.6658640503883362
154,0.004431607981678099,0.6658897995948792
155,0.004349421162623912,0.6659302115440369
156,0.004344846261665225,0.6658992171287537
157,0.004317019169684499,0.6658850908279419
158,0.004208620579447597,0.6659241914749146
159,0.004209262027870864,0.6659679412841797
160,0.0041311441222205755,0.6659292578697205
161,0.004103636555373669,0.665880024433136
162,0.0040691792732104656,0.6659052968025208
163,0.0040299276588484645,0.6659641265869141
164,0.004018855595495552,0.6659850478172302
165,0.003994735435117036,0.6659518480300903
166,0.003963011119049042,0.6659067869186401
167,0.003943488234654069,0.6659145355224609
168,0.003911504964344203,0.66596919298172
169,0.0038924006861634553,0.6659846901893616
170,0.003853039094246924,0.6659417748451233
171,0.003845219046343118,0.6659218072891235
172,0.003797127737198025,0.665955126285553
173,0.0037769847782328724,0.6659825444221497
174,0.0037446915288455785,0.6659594178199768
175,0.0037133942591026426,0.6659456491470337
176,0.0036878657294437288,0.6659719944000244
177,0.003655854845419526,0.6659905314445496
178,0.0036291791242547334,0.665967583656311
179,0.0035948311677202584,0.6659679412841797
180,0.0035771313356235622,0.6660093069076538
181,0.003531091456534341,0.6660006046295166
182,0.003514629846904427,0.6659852266311646
183,0.0034998678835108875,0.6660003662109375
184,0.0034878949343692513,0.6660144925117493
185,0.0034617478610016405,0.665999174118042
186,0.003446481708670035,0.6659899950027466
187,0.0034251136996317653,0.6660004258155823
188,0.0034035132091958077,0.6660094857215881
189,0.0033840842661447823,0.6660102605819702
190,0.003360665938816965,0.6660101413726807
191,0.0033422445878386496,0.6660158038139343
192,0.0033181382343173025,0.6660155057907104
193,0.003298230399377644,0.6660184264183044
194,0.003274191002128646,0.6660314798355103
195,0.003253305342514068,0.6660348176956177
196,0.0032340908888727426,0.6660153269767761
197,0.003215139562962577,0.666016161441803
198,0.0031930672412272543,0.6660395264625549
199,0.003172231913777068,0.6660398840904236
200,0.0031543508637696506,0.6660227179527283
