epoch_in_phase,train_bd,loss_full
157,0.009298393176868558,0.010567670688033104
158,0.009266423247754573,0.010546531528234482
159,0.009231808967888356,0.010513932444155216
160,0.009197245165705682,0.010474508628249168
161,0.009164109965786338,0.010439787060022354
162,0.009146443707868457,0.010423390194773674
163,0.009125588042661548,0.010415138676762581
164,0.009107766998931765,0.010403923690319061
165,0.009088909719139338,0.010384746827185154
166,0.009067750349640847,0.010357445105910301
167,0.00904574515298009,0.010321452282369137
168,0.00903290077112615,0.0103031937032938
169,0.009018335631117225,0.01028905063867569
170,0.00899585341103375,0.010274086147546768
171,0.008973918296396733,0.010268101468682289
172,0.008965952834114433,0.010270396247506142
173,0.008954145386815071,0.010258308611810207
174,0.008929329225793481,0.01022305153310299
175,0.008909869659692048,0.01018930971622467
176,0.008898356417194008,0.010170039720833302
177,0.00888128187507391,0.010160031728446484
178,0.008862741151824593,0.010155505500733852
179,0.008847640082240104,0.010150620713829994
180,0.00883195986971259,0.010132255963981152
181,0.00881309313699603,0.010104190558195114
182,0.008803422469645739,0.010089877992868423
183,0.008793708076700569,0.010078937746584415
184,0.008783284015953541,0.01007121428847313
185,0.008773302240297199,0.010065635666251183
186,0.008762004133313895,0.010056741535663605
187,0.008748783683404326,0.010043228045105934
188,0.008735753037035466,0.010028056800365448
189,0.008722677081823348,0.010013272054493427
190,0.008708221511915326,0.009999684989452362
191,0.008692327467724682,0.009983946569263935
192,0.008676360128447413,0.009969228878617287
193,0.008659025887027383,0.009953290224075317
194,0.008640450425446033,0.009934823028743267
195,0.008621531911194325,0.009915362112224102
196,0.008599626086652278,0.009893388487398624
197,0.00857741772197187,0.009872335940599442
198,0.0085533132776618,0.009849240072071552
199,0.008529544109478593,0.00982681754976511
200,0.008504655584692955,0.009802551008760929
201,0.008478009374812245,0.00977738481014967
202,0.008465544506907462,0.00976464431732893
203,0.00845185099169612,0.009751212783157825
204,0.008438124088570476,0.009735938161611557
205,0.008424128731712699,0.00972200371325016
206,0.008409811044111848,0.009708024561405182
207,0.008395234355702996,0.009693785570561886
208,0.008380746375769377,0.009678639471530914
209,0.008365410007536411,0.009665131568908691
210,0.008350011426955462,0.009650726802647114
211,0.008334728935733438,0.009634445421397686
212,0.008318437286652625,0.009617348201572895
213,0.008301802258938552,0.00960208848118782
214,0.008284762944094836,0.009585574269294739
215,0.00826632217504084,0.009566775523126125
216,0.008248784695751965,0.009549359790980816
217,0.008231126260943711,0.009531011804938316
218,0.00821348549798131,0.009512961842119694
219,0.008196013304404915,0.009495464153587818
220,0.008177635073661805,0.009480617009103298
221,0.008160055615007877,0.009463519789278507
222,0.008150806068442762,0.009452872909605503
223,0.008141041873022914,0.009441659785807133
224,0.008130851108580828,0.009431315585970879
225,0.008120741602033377,0.0094218198210001
226,0.0081113173160702,0.009412199258804321
227,0.00810052256565541,0.009400269947946072
228,0.008090794505551457,0.009390358813107014
229,0.008080512774176896,0.009380403906106949
230,0.008069978421553969,0.009370967745780945
231,0.008059272705577315,0.009359664283692837
232,0.008049849490635096,0.009348908439278603
233,0.008040207717567683,0.009339435957372189
234,0.008030134486034513,0.009329349733889103
235,0.008021163777448237,0.009320491924881935
236,0.008011657977476716,0.009311034344136715
237,0.008002866758033633,0.009301486425101757
238,0.0079934386536479,0.009292801842093468
239,0.00798337219748646,0.009283628314733505
240,0.007972844643518329,0.009271991439163685
241,0.007962405611760915,0.009261645376682281
242,0.007956985221244394,0.009256032295525074
243,0.00795198166742921,0.009250085800886154
244,0.00794661338441074,0.009244851768016815
245,0.007940869918093086,0.009238656610250473
246,0.00793522223830223,0.009232931770384312
247,0.007929626246914267,0.009227120317518711
248,0.00792458695359528,0.009222662076354027
249,0.00791830662637949,0.009216738864779472
250,0.007912744185887277,0.009211481548845768
251,0.007907704450190067,0.00920527707785368
252,0.007902251253835858,0.009199448861181736
253,0.007896444760262966,0.009193929843604565
254,0.00789100567344576,0.009188578464090824
255,0.007884955871850252,0.009182492271065712
256,0.007879624422639609,0.009176557883620262
257,0.00787396200466901,0.009170804172754288
258,0.007868792768567801,0.009164550341665745
259,0.007863277057185768,0.00915923248976469
260,0.007857734896242618,0.009153616614639759
261,0.007852051197551191,0.0091483099386096
262,0.00784867131151259,0.009145110845565796
263,0.007845976296812296,0.009141840972006321
264,0.0078432239824906,0.009139059111475945
265,0.007840389339253306,0.009136014617979527
266,0.00783789693377912,0.00913319829851389
267,0.007835446833632886,0.009130924008786678
268,0.007832213561050594,0.009128324687480927
269,0.007829731190577149,0.009125759825110435
270,0.007826987165026366,0.009123229421675205
271,0.007824326632544398,0.009120075963437557
272,0.007821555016562343,0.009116852656006813
273,0.00781880847644061,0.009113580919802189
274,0.007815751922316849,0.009110397659242153
275,0.007813142030499876,0.009107776917517185
276,0.007810524199157953,0.009104928933084011
277,0.007808262761682272,0.00910230167210102
278,0.007805292890407145,0.009098974987864494
279,0.0078024677466601135,0.0090966010466218
280,0.007799764652736485,0.0090938126668334
281,0.00779741290025413,0.009091774933040142
282,0.007795751327648759,0.009090330451726913
283,0.007794603309594095,0.009089036844670773
284,0.007793061737902463,0.00908750295639038
285,0.007791836489923298,0.009086270816624165
286,0.007790621207095683,0.009085039608180523
287,0.007789505063556135,0.009083808399736881
288,0.007788316067308188,0.009082256816327572
289,0.007786738150753081,0.00908078532665968
290,0.007785628293640911,0.009079755283892155
291,0.007784371753223241,0.009078494273126125
292,0.007782971765846014,0.009077032096683979
293,0.007781802862882614,0.009075813926756382
294,0.0077805114211514596,0.009074641391634941
295,0.007779620192013681,0.009073784574866295
296,0.007778171426616609,0.009072053246200085
297,0.007776702241972089,0.009071268141269684
298,0.007775715924799443,0.00906998198479414
299,0.007774500618688762,0.009068829007446766
300,0.00777337453328073,0.009067120961844921
