epoch_in_phase,loss_boundary,loss_full
87,0.04240113273262978,0.6934381127357483
88,0.029651970975100993,0.6944587826728821
89,0.036704687401652336,0.6946088671684265
90,0.03757570162415504,0.6929803490638733
91,0.02993200868368149,0.6931870579719543
92,0.045192025043070315,0.6930826306343079
93,0.03917206898331642,0.6902939677238464
94,0.04042014293372631,0.6912445425987244
95,0.037255176715552805,0.6915773749351501
96,0.050048928894102576,0.6917095184326172
97,0.03722089976072311,0.6901886463165283
98,0.03285329863429069,0.6874956488609314
99,0.03889549896121025,0.6892736554145813
100,0.04001984428614378,0.6899463534355164
101,0.060244116745889184,0.6903390288352966
102,0.03136184439063072,0.6895622611045837
103,0.035767648741602896,0.6882634162902832
104,0.03435832224786282,0.6888136267662048
105,0.03208381738513708,0.689476490020752
106,0.030655450746417047,0.6870020031929016
107,0.026247344631701707,0.686616063117981
108,0.024639058299362658,0.6873651146888733
109,0.02623432520776987,0.6863336563110352
110,0.0349117636680603,0.6888676881790161
111,0.03088741283863783,0.6872788071632385
112,0.021177752688527108,0.6857784986495972
113,0.028928034752607346,0.6851089000701904
114,0.020105876959860325,0.6869223117828369
115,0.024510952923446894,0.6867038011550903
116,0.021097200736403466,0.6866337060928345
117,0.02548817014321685,0.6849997639656067
118,0.019696908351033927,0.6852433085441589
119,0.019435249175876378,0.6850886940956116
120,0.033379295468330385,0.6865875124931335
121,0.03559191394597292,0.6837562918663025
122,0.038249551132321355,0.6843935251235962
123,0.01811185507103801,0.684607207775116
124,0.02981981709599495,0.6862860321998596
125,0.026049873046576976,0.6848529577255249
126,0.027698221430182458,0.6819826364517212
127,0.030601584911346437,0.6808368563652039
128,0.0163115200586617,0.6815645098686218
129,0.03450350109487772,0.6848891377449036
130,0.02295603659003973,0.682447075843811
131,0.02401701807975769,0.6825372576713562
132,0.01800499754026532,0.680167019367218
133,0.020053711999207736,0.6809599995613098
134,0.02327545387670398,0.6816361546516418
135,0.016258230060338975,0.6807635426521301
136,0.01704343892633915,0.6806546449661255
137,0.013579637091606856,0.681692361831665
138,0.02139187538996339,0.6813368797302246
139,0.015523475874215365,0.680274486541748
140,0.014672288950532675,0.6804496645927429
141,0.026400670502334835,0.6821715235710144
142,0.010877178516238928,0.6812124252319336
143,0.01885559083893895,0.6785833835601807
144,0.012729161325842142,0.6798596978187561
145,0.023536473978310823,0.6807050704956055
146,0.024350534938275815,0.6786548495292664
147,0.015790335927158596,0.6788821816444397
148,0.0289303638972342,0.6812267303466797
149,0.024382562004029752,0.6808730363845825
150,0.03556655626744032,0.6780691742897034
151,0.03306353539228439,0.6783488392829895
152,0.024791811313480138,0.6797196865081787
153,0.03169390633702278,0.6801749467849731
154,0.029675655346363784,0.679297685623169
155,0.017789221554994582,0.6774736642837524
156,0.03462235778570175,0.6768243312835693
157,0.028777784761041404,0.6780680418014526
158,0.020765241514891387,0.6804012060165405
159,0.029169854056090117,0.679283857345581
160,0.018884722795337438,0.6781616806983948
161,0.02552894437685609,0.6774099469184875
162,0.02483933698385954,0.6770874261856079
163,0.017902866192162036,0.6778879165649414
164,0.033028758596628904,0.6807828545570374
165,0.02088724886998534,0.6790593266487122
166,0.019606813695281743,0.6780772805213928
167,0.01774668535217643,0.6769357919692993
168,0.018512976169586182,0.677127480506897
169,0.020655773859471083,0.6780211329460144
170,0.019409930147230626,0.6779217720031738
171,0.015370716527104377,0.6767310500144958
172,0.024209983088076113,0.6783080697059631
173,0.013391886372119188,0.6772114038467407
174,0.015562374703586101,0.6765437722206116
175,0.014711910486221313,0.6770318150520325
176,0.013043141271919013,0.6766849756240845
177,0.013619343843311071,0.6769230961799622
178,0.013573085330426693,0.6758634448051453
179,0.01627925019711256,0.6769682765007019
180,0.012867782078683377,0.6751560568809509
181,0.013265219517052174,0.6775076389312744
182,0.019216642901301383,0.6761379241943359
183,0.015669791772961617,0.6760627031326294
184,0.01782773733139038,0.6763670444488525
185,0.013424109108746052,0.6758769154548645
186,0.012771275825798512,0.6749475598335266
187,0.015327458176761866,0.6754334568977356
188,0.016692601144313812,0.6759846806526184
189,0.01876351172104478,0.6748436689376831
190,0.015368147008121013,0.6742958426475525
191,0.015039914846420288,0.6746984124183655
192,0.019305145647376776,0.6762506365776062
193,0.017918059322983026,0.6726827025413513
194,0.0192127232439816,0.6734392046928406
195,0.02446774821728468,0.6765097975730896
196,0.014502084255218506,0.6762512922286987
197,0.027402162458747624,0.6740798950195312
198,0.01919340491294861,0.6737043261528015
199,0.026534941140562297,0.6749292016029358
200,0.021089839935302734,0.6747708916664124
